============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
SPEC17_619.lbm_s-2676B                        |                             -                              | 1.1M->1.1M (-0.0%) / 986.2k->977.5k (-0.9%) / 89.0->88.2 (-0.76) | 6.3M->5.9M (-5.2%) / 3.1M->1.5M (-50.3%) / 49.3->25.9 (-23.41) | 1.3M->2.5M (+103.6%) / 1.3M->1.6M (+30.3%) / 100.0->64.0 (-36.03)
SPEC17_619.lbm_s-2677B                        |                             -                              | 1.5M->1.5M (-1.5%) / 1.0M->978.3k (-3.8%) / 67.8->66.2 (-1.53) | 8.4M->8.2M (-2.7%) / 4.3M->2.8M (-35.4%) / 51.5->34.2 (-17.30) | 2.2M->4.5M (+106.6%) / 2.2M->3.0M (+36.8%) / 100.0->66.2 (-33.77)
SPEC17_620.omnetpp_s-874B                     |                             -                              | 4.1M->4.1M (-0.1%) / 1.6M->1.6M (-0.0%) / 38.1->38.1 (+0.01) | 7.6M->7.5M (-1.2%) / 3.6M->3.5M (-3.3%) / 48.0->47.0 (-1.00) | 2.8M->6.2M (+122.8%) / 2.6M->5.1M (+92.9%) / 93.5->81.0 (-12.55)
SPEC17_621.wrf_s-6673B                        |                             -                              | 2.7M->2.7M (-0.7%) / 2.4M->2.4M (-0.9%) / 87.8->87.6 (-0.16) | 13.6M->12.4M (-9.0%) / 4.7M->2.9M (-38.4%) / 34.2->23.2 (-11.04) | 1.8M->3.5M (+92.6%) / 1.5M->2.0M (+35.8%) / 81.0->57.1 (-23.87)
SPEC17_623.xalancbmk_s-10B                    |                             -                              | 4.4M->4.4M (-1.2%) / 3.6M->3.6M (-1.3%) / 81.9->81.7 (-0.16) | 18.1M->18.9M (+4.3%) / 12.3M->12.6M (+2.8%) / 68.1->67.1 (-1.01) | 8.7M->19.5M (+124.7%) / 7.3M->15.1M (+107.9%) / 83.8->77.5 (-6.27)
SPEC17_649.fotonik3d_s-1176B                  |                             -                              | 2.6M->2.6M (-0.9%) / 2.6M->2.6M (+0.1%) / 98.1->99.1 (+1.00) | 16.0M->16.1M (+0.5%) / 9.5M->4.0M (-57.7%) / 59.3->25.0 (-34.38) | 1.7M->3.4M (+98.4%) / 1.7M->2.2M (+26.8%) / 100.0->63.9 (-36.10)
SPEC17_649.fotonik3d_s-7084B                  |                             -                              | 3.3M->3.4M (+0.5%) / 3.0M->3.1M (+1.3%) / 90.5->91.2 (+0.72) | 18.9M->19.7M (+4.5%) / 7.1M->3.8M (-46.2%) / 37.6->19.4 (-18.27) | 3.4M->6.8M (+97.9%) / 3.4M->3.7M (+6.7%) / 100.0->53.9 (-46.08)
SPEC17_654.roms_s-293B                        |                             -                              | 2.5M->2.5M (+0.3%) / 2.0M->2.0M (+0.2%) / 78.8->78.7 (-0.09) | 12.3M->12.3M (-0.0%) / 3.3M->2.2M (-34.4%) / 27.0->17.7 (-9.27) | 1.7M->3.2M (+93.7%) / 1.6M->1.9M (+21.6%) / 95.1->59.7 (-35.42)
SPEC17_654.roms_s-294B                        |                             -                              | 3.3M->3.3M (-0.4%) / 2.6M->2.6M (+0.1%) / 77.1->77.5 (+0.37) | 15.0M->15.0M (-0.0%) / 4.7M->3.0M (-36.0%) / 31.3->20.1 (-11.29) | 2.3M->4.5M (+94.7%) / 2.3M->2.8M (+21.6%) / 99.8->62.4 (-37.46)
SPEC17_654.roms_s-523B                        |                             -                              | 3.2M->3.2M (-0.1%) / 3.1M->3.1M (+0.6%) / 94.5->95.2 (+0.69) | 18.2M->17.8M (-1.9%) / 11.2M->6.1M (-45.3%) / 61.7->34.4 (-27.32) | 3.4M->6.5M (+94.1%) / 3.1M->4.3M (+37.0%) / 93.2->65.8 (-27.43)
ai-ml_bark.cpp-bark-small.coarse_token_gen.1  |                             -                              | 1.8M->1.7M (-5.6%) / 1.4M->1.3M (-6.1%) / 78.1->77.6 (-0.48) | 7.9M->7.1M (-9.1%) / 3.6M->2.8M (-21.3%) / 45.6->39.5 (-6.16) | 899.9k->1.9M (+112.3%) / 476.0k->943.2k (+98.2%) / 52.9->49.4 (-3.52)
ai-ml_bark.cpp-bark-small.coarse_token_gen.2  |                             -                              | 7.8M->7.7M (-1.4%) / 5.0M->4.9M (-1.9%) / 63.7->63.3 (-0.38) | 17.2M->16.7M (-2.7%) / 2.7M->2.3M (-15.3%) / 15.8->13.8 (-2.04) | 1.1M->2.4M (+119.4%) / 708.4k->1.3M (+85.9%) / 65.9->55.8 (-10.06)
ai-ml_bark.cpp-bark-small.coarse_token_gen.4  |                             -                              | 9.0M->9.0M (-0.6%) / 5.3M->5.2M (-1.4%) / 58.7->58.3 (-0.48) | 23.2M->22.8M (-1.9%) / 4.6M->3.9M (-15.9%) / 20.0->17.1 (-2.85) | 1.2M->2.4M (+107.8%) / 942.2k->1.6M (+69.2%) / 81.0->65.9 (-15.04)
ai-ml_bark.cpp-bark-small.coarse_token_gen.5  |                             -                              | 5.2M->5.2M (+0.5%) / 3.8M->3.8M (+0.1%) / 74.3->74.0 (-0.26) | 21.8M->20.4M (-6.4%) / 14.4M->13.4M (-6.6%) / 65.7->65.6 (-0.18) | 3.9M->8.7M (+124.2%) / 3.7M->7.7M (+105.9%) / 95.7->87.9 (-7.83)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.1     |                             -                              | 13.8M->12.1M (-11.8%) / 11.2M->9.8M (-12.5%) / 81.4->80.7 (-0.66) | 57.7M->63.8M (+10.5%) / 53.1M->62.2M (+17.1%) / 92.0->97.5 (+5.50) | 19.3M->47.2M (+144.6%) / 19.2M->46.6M (+142.9%) / 99.4->98.7 (-0.66)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.2     |                             -                              | 14.3M->13.6M (-4.9%) / 12.5M->12.4M (-1.4%) / 87.4->90.7 (+3.28) | 59.8M->75.9M (+27.0%) / 55.6M->73.9M (+32.8%) / 93.0->97.3 (+4.26) | 19.8M->46.5M (+135.4%) / 19.7M->46.0M (+133.8%) / 99.4->98.8 (-0.66)
ai-ml_biogpt.cpp-ggml-model-tocilizumab.3     |                             -                              | 14.4M->13.1M (-8.8%) / 12.6M->11.2M (-11.6%) / 87.9->85.2 (-2.70) | 66.5M->79.9M (+20.1%) / 62.8M->78.1M (+24.4%) / 94.4->97.8 (+3.36) | 19.8M->47.4M (+139.3%) / 19.7M->46.8M (+137.7%) / 99.3->98.6 (-0.66)
ai-ml_clip_trace_1                            |                             -                              | 10.5M->10.5M (-0.3%) / 1.8M->1.7M (-1.8%) / 16.8->16.6 (-0.24) | 8.5M->8.4M (-2.1%) / 3.0M->2.9M (-4.6%) / 35.1->34.2 (-0.90) | 627.0k->1.3M (+109.2%) / 531.0k->1.1M (+113.2%) / 84.7->86.3 (+1.63)
ai-ml_clip_trace_3                            |                             -                              | 8.8M->8.8M (+0.1%) / 1.8M->1.8M (-1.3%) / 20.7->20.4 (-0.28) | 9.5M->9.2M (-3.4%) / 3.7M->3.3M (-8.9%) / 38.7->36.5 (-2.22) | 797.9k->1.7M (+110.1%) / 682.1k->1.3M (+94.3%) / 85.5->79.1 (-6.39)
ai-ml_llama2.c-stories110M.1                  |                             -                              | 6.1M->6.1M (-0.4%) / 6.0M->6.0M (+0.3%) / 98.6->99.3 (+0.70) | 31.5M->31.2M (-0.9%) / 29.4M->30.0M (+1.8%) / 93.4->96.0 (+2.58) | 6.2M->13.0M (+108.2%) / 6.2M->12.8M (+107.0%) / 99.4->98.8 (-0.58)
ai-ml_llama2.c-stories110M.2                  |                             -                              | 6.2M->6.1M (-0.8%) / 6.1M->6.1M (-0.3%) / 98.7->99.2 (+0.49) | 32.0M->31.4M (-1.9%) / 30.1M->30.2M (+0.3%) / 93.9->95.9 (+2.04) | 6.3M->13.0M (+107.5%) / 6.2M->12.8M (+106.4%) / 99.4->98.8 (-0.54)
ai-ml_llama2.c-stories110M.3                  |                             -                              | 6.2M->6.1M (-1.7%) / 6.1M->6.1M (-1.2%) / 98.7->99.2 (+0.48) | 31.7M->31.4M (-0.8%) / 29.1M->30.3M (+4.0%) / 92.0->96.4 (+4.43) | 6.2M->13.0M (+108.5%) / 6.2M->12.8M (+107.4%) / 99.3->98.8 (-0.49)
ai-ml_llama2.c-stories15M.1                   |                             -                              | 6.0M->6.0M (-1.2%) / 5.9M->5.8M (-0.4%) / 97.2->98.0 (+0.77) | 29.1M->26.8M (-8.1%) / 24.5M->23.6M (-3.8%) / 84.1->88.1 (+3.99) | 6.0M->12.5M (+107.2%) / 5.8M->11.5M (+97.7%) / 96.0->91.6 (-4.37)
ai-ml_llama2.c-stories15M.2                   |                             -                              | 5.9M->5.8M (-1.4%) / 5.8M->5.7M (-0.6%) / 96.9->97.8 (+0.82) | 29.2M->28.2M (-3.4%) / 24.6M->24.8M (+0.7%) / 84.4->88.0 (+3.53) | 5.9M->12.3M (+107.2%) / 5.7M->11.4M (+99.6%) / 95.8->92.2 (-3.53)
ai-ml_llama2.c-stories15M.3                   |                             -                              | 5.9M->5.8M (-0.9%) / 5.7M->5.7M (-0.8%) / 97.2->97.3 (+0.09) | 30.2M->28.7M (-5.0%) / 26.5M->24.0M (-9.6%) / 87.8->83.6 (-4.21) | 6.1M->12.4M (+104.5%) / 5.8M->11.4M (+95.6%) / 95.8->91.7 (-4.16)
ai-ml_llama2.c-stories42M.1                   |                             -                              | 6.3M->6.2M (-1.6%) / 6.2M->6.2M (-1.0%) / 98.3->98.8 (+0.53) | 32.9M->31.1M (-5.5%) / 30.9M->29.4M (-5.0%) / 94.1->94.5 (+0.47) | 6.5M->13.1M (+102.3%) / 6.4M->12.7M (+99.8%) / 98.8->97.5 (-1.23)
ai-ml_llama2.c-stories42M.2                   |                             -                              | 6.4M->6.3M (-2.2%) / 6.3M->6.2M (-1.8%) / 98.2->98.7 (+0.47) | 33.0M->31.4M (-4.8%) / 31.0M->29.7M (-4.3%) / 93.9->94.5 (+0.56) | 6.5M->13.1M (+101.9%) / 6.4M->12.8M (+100.8%) / 98.3->97.7 (-0.53)
ai-ml_llama2.c-stories42M.3                   |                             -                              | 6.4M->6.3M (-2.0%) / 6.3M->6.2M (-1.7%) / 98.4->98.7 (+0.37) | 33.0M->31.4M (-4.8%) / 31.1M->29.7M (-4.3%) / 94.0->94.5 (+0.49) | 6.5M->13.1M (+102.1%) / 6.4M->12.8M (+101.2%) / 98.3->97.8 (-0.46)
ai-ml_rwkv_trace_1                            |                             -                              | 1.9M->2.7M (+40.8%) / 413.2k->681.0k (+64.8%) / 21.6->25.3 (+3.68) | 103.7M->115.6M (+11.4%) / 54.4M->40.4M (-25.7%) / 52.4->35.0 (-17.47) | 28.0M->60.4M (+115.7%) / 28.0M->39.2M (+40.1%) / 100.0->64.9 (-35.07)
ai-ml_rwkv_trace_2                            |                             -                              | 11.7M->7.9M (-32.9%) / 10.3M->5.2M (-50.0%) / 88.1->65.6 (-22.49) | 44.4M->79.3M (+78.4%) / 38.1M->78.0M (+105.0%) / 85.6->98.4 (+12.77) | 14.5M->34.8M (+140.3%) / 14.5M->34.7M (+139.7%) / 99.8->99.6 (-0.27)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.1     |                             -                              | 20.0M->19.3M (-3.8%) / 13.4M->12.7M (-5.1%) / 66.9->65.9 (-0.91) | 23.1M->22.2M (-3.7%) / 3.9M->3.3M (-14.6%) / 16.8->14.9 (-1.90) | 1.4M->3.3M (+146.3%) / 1.0M->2.4M (+129.3%) / 76.7->71.4 (-5.30)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.2     |                             -                              | 15.6M->15.3M (-2.3%) / 10.0M->9.6M (-3.7%) / 63.8->62.9 (-0.91) | 31.7M->33.8M (+6.6%) / 3.2M->3.8M (+19.5%) / 10.0->11.2 (+1.21) | 1.1M->2.6M (+126.5%) / 1.1M->2.5M (+126.5%) / 97.3->97.4 (+0.04)
ai-ml_stable-diffusion.cpp-v1-5-pruned-emao.. |                             -                              | 13.5M->13.2M (-2.3%) / 9.3M->9.0M (-3.7%) / 69.3->68.3 (-1.02) | 19.6M->18.3M (-6.7%) / 1.6M->1.2M (-28.8%) / 8.3->6.3 (-1.97) | 745.3k->1.8M (+143.2%) / 470.1k->1.0M (+120.3%) / 63.1->57.2 (-5.92)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. |                             -                              | 17.2M->17.1M (-0.9%) / 7.0M->6.8M (-3.1%) / 40.9->40.0 (-0.93) | 30.8M->30.1M (-2.4%) / 2.8M->2.6M (-7.2%) / 8.9->8.5 (-0.44) | 1.5M->3.5M (+131.1%) / 1.1M->3.0M (+160.7%) / 74.5->84.0 (+9.52)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. |                             -                              | 17.4M->16.8M (-3.8%) / 8.6M->8.2M (-5.0%) / 49.6->48.9 (-0.66) | 32.4M->31.9M (-1.5%) / 2.9M->4.0M (+35.3%) / 9.1->12.4 (+3.38) | 1.1M->2.8M (+146.4%) / 1.0M->2.6M (+151.8%) / 90.8->92.8 (+2.00)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. |                             -                              | 15.6M->15.2M (-2.6%) / 10.0M->9.5M (-4.8%) / 64.0->62.5 (-1.50) | 32.9M->33.2M (+1.1%) / 2.7M->3.5M (+32.4%) / 8.1->10.7 (+2.52) | 1.0M->2.5M (+151.9%) / 974.0k->2.5M (+152.6%) / 97.0->97.3 (+0.25)
ai-ml_vit.cpp-base-ggml-model-f16.gguf.arma.. |                             -                              | 8.6M->8.6M (+0.1%) / 7.8M->7.8M (+0.1%) / 90.7->90.8 (+0.05) | 29.4M->28.9M (-1.4%) / 3.3M->2.8M (-15.2%) / 11.4->9.8 (-1.59) | 772.7k->1.6M (+106.7%) / 613.3k->1.1M (+78.2%) / 79.4->68.4 (-10.93)
ai-ml_vit.cpp-large-ggml-model-f16.gguf.arm.. |                             -                              | 4.8M->4.7M (-0.8%) / 4.2M->4.2M (-0.9%) / 88.8->88.7 (-0.13) | 15.6M->15.1M (-3.2%) / 2.0M->1.9M (-2.3%) / 12.5->12.6 (+0.11) | 707.4k->1.5M (+111.0%) / 607.7k->1.2M (+98.5%) / 85.9->80.8 (-5.11)
ai-ml_whisper_trace_1                         |                             -                              | 10.4M->10.3M (-0.8%) / 1.6M->1.5M (-7.3%) / 15.6->14.6 (-1.03) | 13.0M->12.3M (-5.4%) / 5.1M->4.6M (-10.4%) / 39.1->37.0 (-2.05) | 1.0M->2.2M (+110.2%) / 910.2k->1.9M (+107.7%) / 87.0->86.0 (-1.04)
ai-ml_whisper_trace_2                         |                             -                              | 11.4M->11.3M (-1.1%) / 1.7M->1.6M (-9.9%) / 15.2->13.9 (-1.35) | 12.2M->11.6M (-4.9%) / 4.9M->4.6M (-6.8%) / 40.1->39.3 (-0.79) | 1.0M->2.2M (+113.8%) / 865.1k->1.9M (+118.9%) / 84.1->86.1 (+1.98)
ai-ml_whisper_trace_3                         |                             -                              | 10.2M->10.1M (-1.0%) / 1.6M->1.5M (-9.3%) / 15.7->14.3 (-1.31) | 12.8M->12.2M (-4.3%) / 5.0M->4.6M (-7.2%) / 38.7->37.5 (-1.16) | 1.0M->2.2M (+113.5%) / 873.6k->1.9M (+117.5%) / 84.5->86.1 (+1.60)
gtraces_v2_arizona_0000                       |                             -                              | 753.6k->751.3k (-0.3%) / 447.1k->443.9k (-0.7%) / 59.3->59.1 (-0.23) | 3.7M->4.0M (+7.4%) / 986.8k->1.0M (+1.8%) / 26.8->25.4 (-1.40) | 506.2k->968.2k (+91.3%) / 456.9k->680.3k (+48.9%) / 90.3->70.3 (-19.99)
gtraces_v2_arizona_0001                       |                             -                              | 797.5k->801.9k (+0.6%) / 476.5k->480.8k (+0.9%) / 59.7->60.0 (+0.20) | 4.4M->4.4M (-1.1%) / 1.4M->1.1M (-20.7%) / 31.6->25.4 (-6.25) | 470.1k->910.2k (+93.6%) / 402.5k->643.9k (+60.0%) / 85.6->70.7 (-14.88)
gtraces_v2_arizona_0002                       |                             -                              | 992.6k->993.8k (+0.1%) / 716.2k->716.5k (+0.0%) / 72.2->72.1 (-0.06) | 4.4M->4.6M (+4.7%) / 1.5M->1.2M (-19.4%) / 33.3->25.7 (-7.68) | 743.7k->1.4M (+93.1%) / 662.4k->993.5k (+50.0%) / 89.1->69.2 (-19.91)
gtraces_v2_charlie_0000                       |                             -                              | 957.1k->958.1k (+0.1%) / 636.2k->626.5k (-1.5%) / 66.5->65.4 (-1.08) | 5.7M->5.6M (-1.2%) / 1.4M->1.2M (-14.9%) / 25.1->21.6 (-3.48) | 874.6k->1.5M (+68.2%) / 862.2k->1.1M (+28.5%) / 98.6->75.3 (-23.28)
gtraces_v2_charlie_0001                       |                             -                              | 1.5M->1.5M (-0.2%) / 1.1M->1.0M (-1.6%) / 71.7->70.7 (-1.00) | 9.8M->9.8M (-0.3%) / 2.2M->1.9M (-15.2%) / 22.3->19.0 (-3.34) | 1.2M->2.0M (+68.1%) / 1.2M->1.5M (+27.2%) / 97.7->74.0 (-23.79)
gtraces_v2_charlie_0002                       |                             -                              | 1.8M->1.8M (+0.0%) / 1.2M->1.2M (-0.9%) / 69.1->68.4 (-0.63) | 10.8M->10.9M (+0.8%) / 3.2M->2.9M (-9.9%) / 29.4->26.3 (-3.10) | 1.8M->3.1M (+68.8%) / 1.8M->2.5M (+39.2%) / 97.2->80.2 (-17.03)
gtraces_v2_charlie_0003                       |                             -                              | 2.7M->2.7M (-0.3%) / 1.8M->1.8M (-0.2%) / 67.8->67.9 (+0.07) | 12.2M->12.1M (-0.0%) / 3.3M->3.1M (-5.2%) / 27.1->25.7 (-1.41) | 2.0M->3.6M (+81.4%) / 1.9M->3.0M (+60.1%) / 95.2->84.1 (-11.16)
gtraces_v2_charlie_0004                       |                             -                              | 1.9M->1.9M (+0.0%) / 788.8k->787.5k (-0.2%) / 41.7->41.7 (-0.09) | 6.6M->6.7M (+1.7%) / 2.2M->2.1M (-4.3%) / 33.1->31.1 (-1.96) | 1.4M->2.3M (+68.3%) / 1.3M->1.9M (+49.2%) / 93.6->83.1 (-10.60)
gtraces_v2_merced_0000                        |                             -                              | 3.4M->3.4M (-0.3%) / 1.1M->1.1M (-0.3%) / 33.3->33.3 (+0.01) | 9.4M->9.6M (+2.4%) / 3.0M->2.9M (-5.1%) / 32.2->29.9 (-2.35) | 1.7M->2.7M (+59.0%) / 1.5M->2.2M (+44.8%) / 88.2->80.3 (-7.92)
gtraces_v2_merced_0001                        |                             -                              | 2.8M->2.8M (+0.3%) / 1.6M->1.6M (+0.2%) / 58.2->58.2 (-0.02) | 16.2M->16.3M (+0.4%) / 4.6M->4.5M (-3.3%) / 28.6->27.6 (-1.03) | 2.7M->4.5M (+63.1%) / 2.5M->3.7M (+48.0%) / 90.0->81.6 (-8.34)
gtraces_v2_merced_0002                        |                             -                              | 2.3M->2.3M (-0.1%) / 1.4M->1.4M (+0.0%) / 59.1->59.2 (+0.11) | 14.1M->14.1M (+0.4%) / 5.2M->4.8M (-5.9%) / 36.6->34.4 (-2.29) | 2.7M->4.2M (+53.9%) / 2.5M->3.5M (+40.5%) / 89.7->81.9 (-7.83)
gtraces_v2_merced_0003                        |                             -                              | 2.3M->2.4M (+0.3%) / 1.3M->1.3M (-0.0%) / 56.6->56.4 (-0.18) | 13.6M->13.7M (+0.5%) / 5.0M->4.8M (-5.0%) / 37.1->35.1 (-2.02) | 2.8M->4.4M (+57.4%) / 2.6M->3.7M (+43.1%) / 92.5->84.1 (-8.41)
gtraces_v2_merced_0004                        |                             -                              | 2.5M->2.5M (+0.2%) / 1.4M->1.4M (+0.2%) / 58.3->58.3 (-0.00) | 13.5M->13.7M (+2.0%) / 4.6M->4.4M (-5.5%) / 34.3->31.8 (-2.52) | 2.5M->3.9M (+55.6%) / 2.2M->3.1M (+41.4%) / 88.9->80.8 (-8.11)
gtraces_v2_sierra.a.3_0000                    |                             -                              | 3.0M->3.0M (-0.5%) / 1.5M->1.5M (-0.3%) / 50.3->50.4 (+0.10) | 30.0M->29.9M (-0.2%) / 7.3M->7.0M (-2.9%) / 24.2->23.5 (-0.66) | 4.0M->6.0M (+49.7%) / 2.9M->4.2M (+42.3%) / 73.8->70.1 (-3.64)
gtraces_v2_sierra.a.3_0001                    |                             -                              | 2.7M->2.7M (-0.2%) / 1.1M->1.1M (-0.0%) / 41.6->41.6 (+0.09) | 23.1M->23.1M (+0.0%) / 5.4M->5.3M (-2.3%) / 23.3->22.8 (-0.53) | 3.0M->4.5M (+49.8%) / 2.3M->3.1M (+39.0%) / 75.3->69.8 (-5.45)
gtraces_v2_sierra.a.3_0002                    |                             -                              | 2.8M->2.8M (+0.2%) / 1.2M->1.2M (+0.1%) / 42.9->42.8 (-0.04) | 24.3M->24.3M (-0.0%) / 5.6M->5.5M (-2.3%) / 23.2->22.7 (-0.53) | 3.1M->4.7M (+49.6%) / 2.3M->3.3M (+39.0%) / 75.2->69.9 (-5.32)
gtraces_v2_sierra.a.3_0003                    |                             -                              | 3.0M->3.0M (-0.2%) / 1.5M->1.5M (+0.0%) / 48.3->48.5 (+0.13) | 25.6M->25.5M (-0.5%) / 6.2M->5.9M (-5.5%) / 24.2->23.0 (-1.22) | 3.2M->4.8M (+49.4%) / 2.5M->3.6M (+41.5%) / 78.5->74.4 (-4.15)
gtraces_v2_sierra.a.3_0004                    |                             -                              | 3.1M->3.1M (-0.2%) / 1.5M->1.5M (-0.2%) / 48.3->48.3 (+0.04) | 26.9M->26.8M (-0.4%) / 6.4M->6.0M (-6.3%) / 23.7->22.3 (-1.40) | 3.4M->5.0M (+48.1%) / 2.6M->3.6M (+40.0%) / 75.8->71.6 (-4.16)
gtraces_v2_sierra.a.4_0000                    |                             -                              | 3.0M->3.0M (+0.3%) / 1.6M->1.6M (+0.2%) / 54.2->54.1 (-0.07) | 24.2M->24.1M (-0.5%) / 7.5M->7.0M (-7.3%) / 31.0->28.9 (-2.14) | 3.8M->5.6M (+47.9%) / 3.2M->4.3M (+34.7%) / 85.2->77.6 (-7.61)
gtraces_v2_sierra.a.4_0001                    |                             -                              | 3.1M->3.1M (-0.1%) / 1.7M->1.7M (+0.0%) / 55.1->55.1 (+0.05) | 29.2M->29.8M (+1.9%) / 8.9M->8.5M (-4.0%) / 30.3->28.6 (-1.76) | 4.7M->7.0M (+51.3%) / 3.7M->5.0M (+35.4%) / 79.9->71.5 (-8.40)
gtraces_v2_sierra.a.4_0002                    |                             -                              | 2.5M->2.5M (-0.1%) / 1.4M->1.4M (+0.2%) / 56.3->56.5 (+0.17) | 26.7M->26.7M (-0.1%) / 8.2M->7.9M (-3.9%) / 30.7->29.5 (-1.16) | 4.4M->6.3M (+44.2%) / 3.5M->4.6M (+29.7%) / 81.0->72.8 (-8.15)
gtraces_v2_sierra.a.4_0003                    |                             -                              | 2.5M->2.5M (+0.4%) / 1.4M->1.4M (+0.1%) / 55.4->55.2 (-0.17) | 21.7M->21.6M (-0.4%) / 6.9M->6.6M (-3.6%) / 31.8->30.8 (-1.04) | 3.8M->5.7M (+49.4%) / 3.2M->4.3M (+33.4%) / 84.9->75.9 (-9.07)
gtraces_v2_sierra.a.4_0004                    |                             -                              | 2.7M->2.7M (-0.2%) / 1.7M->1.7M (+0.0%) / 64.0->64.2 (+0.15) | 21.1M->20.9M (-1.0%) / 7.7M->7.2M (-6.7%) / 36.7->34.6 (-2.11) | 4.1M->6.7M (+63.6%) / 3.7M->5.4M (+47.8%) / 89.3->80.6 (-8.62)
gtraces_v2_sierra.a.6_0000                    |                             -                              | 2.5M->2.5M (-0.2%) / 1.3M->1.3M (-0.1%) / 52.9->52.9 (+0.05) | 30.8M->30.8M (+0.2%) / 5.0M->4.8M (-3.4%) / 16.3->15.7 (-0.59) | 3.0M->4.6M (+51.5%) / 2.4M->3.3M (+37.7%) / 79.9->72.6 (-7.31)
gtraces_v2_sierra.a.6_0001                    |                             -                              | 3.2M->3.2M (+0.1%) / 2.1M->2.1M (+0.0%) / 65.4->65.3 (-0.07) | 32.1M->32.2M (+0.3%) / 8.8M->8.1M (-7.1%) / 27.3->25.3 (-2.01) | 4.6M->7.6M (+67.4%) / 3.9M->6.0M (+53.9%) / 86.0->79.1 (-6.91)
gtraces_v2_sierra.a.6_0002                    |                             -                              | 2.4M->2.4M (+0.1%) / 1.3M->1.3M (-0.1%) / 53.8->53.7 (-0.11) | 29.8M->29.8M (-0.1%) / 6.0M->5.7M (-4.8%) / 20.0->19.0 (-0.93) | 3.5M->5.1M (+46.6%) / 2.7M->3.6M (+33.8%) / 77.9->71.1 (-6.81)
gtraces_v2_sierra.a.6_0003                    |                             -                              | 2.8M->2.8M (-0.5%) / 1.7M->1.7M (-0.1%) / 58.6->58.8 (+0.22) | 32.1M->32.0M (-0.3%) / 7.4M->7.2M (-2.5%) / 23.0->22.5 (-0.51) | 4.1M->6.5M (+59.1%) / 3.3M->4.9M (+45.9%) / 81.8->75.0 (-6.78)
gtraces_v2_sierra.a.6_0004                    |                             -                              | 2.5M->2.5M (-0.1%) / 1.3M->1.3M (+0.1%) / 52.8->52.9 (+0.10) | 31.5M->31.5M (+0.0%) / 5.4M->5.3M (-1.9%) / 17.2->16.8 (-0.34) | 3.2M->4.9M (+52.4%) / 2.5M->3.5M (+40.6%) / 77.2->71.2 (-6.00)
gtraces_v2_tahoe_0000                         |                             -                              | 1.5M->1.5M (-0.5%) / 843.5k->843.3k (-0.0%) / 57.0->57.2 (+0.25) | 10.5M->10.6M (+0.7%) / 4.1M->3.9M (-3.2%) / 38.7->37.2 (-1.49) | 2.3M->3.6M (+58.0%) / 2.0M->2.7M (+38.1%) / 84.9->74.2 (-10.71)
gtraces_v2_tahoe_0001                         |                             -                              | 1.9M->1.9M (-0.2%) / 1.1M->1.1M (-0.1%) / 59.3->59.4 (+0.06) | 13.3M->13.3M (-0.5%) / 5.5M->5.3M (-4.1%) / 41.5->40.0 (-1.49) | 2.9M->4.6M (+57.8%) / 2.6M->3.7M (+42.7%) / 89.4->80.9 (-8.59)
gtraces_v2_tahoe_0002                         |                             -                              | 1.8M->1.8M (-0.2%) / 1.3M->1.3M (-0.2%) / 68.8->68.8 (+0.06) | 7.1M->7.2M (+2.5%) / 3.4M->3.0M (-11.0%) / 47.8->41.5 (-6.32) | 1.8M->3.6M (+98.0%) / 1.6M->2.8M (+71.4%) / 88.4->76.5 (-11.85)
gtraces_v2_tahoe_0003                         |                             -                              | 2.0M->2.0M (+0.1%) / 1.1M->1.1M (+0.1%) / 55.3->55.3 (-0.03) | 13.8M->13.8M (-0.1%) / 5.2M->5.0M (-3.7%) / 38.0->36.7 (-1.36) | 2.9M->4.4M (+53.7%) / 2.4M->3.4M (+40.1%) / 84.1->76.7 (-7.43)
gtraces_v2_tahoe_0004                         |                             -                              | 1.5M->1.5M (+0.0%) / 840.7k->843.0k (+0.3%) / 57.1->57.2 (+0.14) | 9.5M->9.5M (+0.0%) / 3.8M->3.7M (-3.4%) / 40.2->38.9 (-1.37) | 2.0M->3.2M (+54.9%) / 1.8M->2.6M (+44.0%) / 86.9->80.8 (-6.07)
gtraces_v2_tango_0000                         |                             -                              | 2.0M->2.0M (+0.3%) / 933.4k->936.8k (+0.4%) / 47.8->47.9 (+0.02) | 15.1M->15.1M (-0.0%) / 3.2M->3.2M (-2.6%) / 21.4->20.8 (-0.56) | 2.1M->3.4M (+61.2%) / 1.7M->2.5M (+45.8%) / 80.7->73.0 (-7.71)
